entry_stable_id	entry_name	species	ncbi_gene_id	observation_stable_id	homologene_id	base_entry_stable_ids
AF_002866	slc6a4b	Danio rerio	664770	OB_009013	99955	AF_007226
AF_002867	si:ch211-259k10.1	Danio rerio	568432	OB_008887	22855	AF_004124
AF_000286	VEPH1	Homo sapiens	79674	OB_009230	11624	AF_006075
AF_002870	si:dkeyp-117b8.1	Danio rerio	570858	OB_009349	37969	AF_008963
AF_002872	vtg5	Danio rerio	64260	OB_008767	115750	AF_004239||AF_004489
AF_002874	stam	Danio rerio	386967	OB_009222	37788	AF_000654
AF_002876	SKO1	Saccharomyces cerevisiae	855554	OB_009572	40091	AF_002876
AF_002877	slc13a2	Danio rerio	406537	OB_008209	2965	AF_007642
AF_002879	slc13a5	Danio rerio	100006328	OB_008440	21941	AF_005952
AF_000287	ZCCHC6	Homo sapiens	79670	OB_008566	51941	AF_006834
AF_002881	PDE4D	Homo sapiens	5144	OB_009027	129755	AF_007401
AF_002882	slc25a3b	Danio rerio	322362	OB_009538	37649	AF_004426
AF_002883	slc25a44a	Danio rerio	492478	OB_009307	14000	AF_006495
AF_002884	slc25a44b	Danio rerio	541392	OB_009307	14000	AF_006495
AF_002885	slc32a1	Danio rerio	798575	OB_009302	56451	AF_003743||AF_005688
AF_002886	slc36a1	Danio rerio	559308	OB_008987	121860	AF_007173
AF_002888	ACS2	Saccharomyces cerevisiae	850846	OB_008841	133267	AF_002888
AF_002889	SLC27A4	Homo sapiens	10999	OB_009191	68437	AF_008843
AF_000288	PRPF38A	Homo sapiens	84950	OB_008911	13146	AF_009388
AF_002890	trnt1	Danio rerio	415249	OB_009245	9333	AF_008842
AF_002891	tbce	Danio rerio	664760	OB_008205	37744	AF_006814
AF_002893	tert	Danio rerio	796551	OB_008941	31141	AF_000166
AF_002895	ARP1	Saccharomyces cerevisiae	856530	OB_008433	101541	AF_002895
AF_002896	tes	Danio rerio	403032	OB_009134	41051	AF_009028
AF_000289	TRIT1	Homo sapiens	54802	OB_009104	7010	AF_007296
AF_000028	Prkaa2	Mus musculus	108079	OB_008860	4551	AF_005104||AF_009023
AF_002901	top1l	Danio rerio	553496	OB_008172	2467	AF_005230||AF_008542
AF_002903	ywhaqb	Danio rerio	335195	OB_008896	56528	AF_004920||AF_005044
AF_002904	tsc1	Danio rerio	100330617	OB_008981	314	AF_007715
AF_002905	tub	Danio rerio	568677	OB_008755	31147	AF_005827
AF_002907	ube2nb	Danio rerio	393313	OB_009178	128406	AF_007230
AF_002909	uchl5	Danio rerio	406357	OB_009306	9326	AF_004268
AF_000290	PQLC2	Homo sapiens	54896	OB_008493	56784	AF_005941||AF_009446
AF_002910	ulk2	Danio rerio	100329702	OB_008928	5891	AF_005657
AF_002913	zgc:171298	Danio rerio	100003520	OB_009514	20802	AF_004923
AF_002915	zgc:162895	Danio rerio	100037341	OB_009115	37932	AF_006782
AF_002919	zgc:171489	Danio rerio	100142644	OB_008523	62261	AF_006565
AF_002922	zgc:153329	Danio rerio	570761	OB_008570	90952	AF_003115||AF_004657
AF_002924	vps33a	Danio rerio	100332420	OB_008603	11294	AF_007444
AF_002925	ARPC2	Homo sapiens	10109	OB_008640	4187	AF_005849
AF_002926	vtg1	Danio rerio	559475	OB_008767	115750	AF_004239||AF_004489
AF_002928	xpa	Danio rerio	393443	OB_008707	37298	AF_008529
AF_000292	TMEM135	Homo sapiens	65084	OB_008751	11295	AF_006796
AF_002930	RPL7A	Homo sapiens	6130	OB_009347	105462	AF_000921||AF_000994
AF_002933	PABPC4	Homo sapiens	8761	OB_008499	37855	AF_006524||AF_007103
AF_002944	rut	Drosophila melanogaster	32406	OB_009477	41419	AF_002944
AF_002945	CG43373	Drosophila melanogaster	39835	OB_009173	11213	AF_002732
AF_002946	UCHL5	Homo sapiens	51377	OB_009306	9326	AF_004268
AF_002947	APOE	Homo sapiens	348	OB_009314	30951	AF_003843
AF_002950	AP3D1	Homo sapiens	8943	OB_009246	2926	AF_009455
AF_002951	AP3B2	Homo sapiens	8120	OB_009289	55837	AF_003151
AF_002952	AP3M2	Homo sapiens	10947	OB_009604	4950	AF_003152
AF_002953	ADH1	Saccharomyces cerevisiae	854068	OB_008700	113665	AF_002953||AF_002968
AF_002956	ADD37	Saccharomyces cerevisiae	855222	OB_008189	48959	AF_002956
AF_002957	ADD66	Saccharomyces cerevisiae	853629	OB_008234	39499	AF_002957
AF_002958	ADE12	Saccharomyces cerevisiae	855501	OB_008415	111992	AF_002958
AF_002959	ADE17	Saccharomyces cerevisiae	855149	OB_009357	2983	AF_002959
AF_000295	TKTL2	Homo sapiens	84076	OB_008262	69456	AF_009451
AF_002960	ADE1	Saccharomyces cerevisiae	851272	OB_009504	38333	AF_002960
AF_002961	ADE4	Saccharomyces cerevisiae	855346	OB_008373	130608	AF_002961
AF_002962	ADE6	Saccharomyces cerevisiae	852952	OB_008716	5970	AF_002962
AF_002968	ADH2	Saccharomyces cerevisiae	855349	OB_008700	113665	AF_002953||AF_002968
AF_002972	FGF23	Homo sapiens	8074	OB_008197	10771	AF_000266
AF_002974	ADK1	Saccharomyces cerevisiae	851812	OB_008861	1227	AF_002974
AF_002975	LMNB1	Homo sapiens	4001	OB_009045	55912	AF_005307
AF_002976	Arf79F	Drosophila melanogaster	40506	OB_009243	56086	AF_003246||AF_003247
AF_002978	Slc25a4	Mus musculus	11739	OB_009434	36058	AF_002978
AF_002979	Slc25a4	Rattus norvegicus	85333	OB_009434	36058	AF_002978
AF_000297	PTCHD3	Homo sapiens	374308	OB_008304	111041	AF_006571
AF_002982	ARF1	Homo sapiens	375	OB_009243	56086	AF_003246||AF_003247
AF_002984	ARLA1C	Arabidopsis thaliana	824149	OB_008489	23600	AF_007247
AF_002985	ARLA1D	Arabidopsis thaliana	836892	OB_008489	23600	AF_007247
AF_000298	SLC25A44	Homo sapiens	9673	OB_009307	14000	AF_006495
AF_002991	arf1	Schizosaccharomyces pombe	2540899	OB_009243	56086	AF_003246||AF_003247
AF_002992	ARL8A	Homo sapiens	127829	OB_008489	23600	AF_007247
AF_002993	Arl8a	Mus musculus	68724	OB_008489	23600	AF_007247
AF_002995	arl8a	Danio rerio	567222	OB_008489	23600	AF_007247
AF_002996	Arl8a	Rattus norvegicus	498234	OB_008489	23600	AF_007247
AF_002998	slc25a4	Danio rerio	327067	OB_009434	36058	AF_002978
AF_002999	slc25a6	Danio rerio	566370	OB_008816	68194	AF_007043
AF_000299	Flt1	Rattus norvegicus	54251	OB_009076	20463	AF_006326
AF_000029	Prkaa2	Rattus norvegicus	78975	OB_008860	4551	AF_005104||AF_009023
AF_003000	Ant2	Drosophila melanogaster	32008	OB_008816	68194	AF_007043
AF_003004	AEP1	Saccharomyces cerevisiae	855086	OB_008671	48942	AF_003004
AF_003005	ERO1	Arabidopsis thaliana	843560	OB_009068	49392	AF_005813
AF_003006	AERO2	Arabidopsis thaliana	818481	OB_009068	49392	AF_005813
AF_003007	Alh	Drosophila melanogaster	40850	OB_009063	122402	AF_005672
AF_003008	FOXO3	Homo sapiens	2309	OB_008376	31039	AF_003788
AF_003009	STE24	Saccharomyces cerevisiae	853581	OB_008764	4277	AF_004605
AF_000300	FLT1	Homo sapiens	2321	OB_009076	20463	AF_006326
AF_003010	afg3l2	Danio rerio	569168	OB_008220	4947	AF_007188
AF_003011	Afg3l1	Mus musculus	114896	OB_008388	24990	AF_002369
AF_003012	Afg3l1	Rattus norvegicus	361436	OB_008388	24990	AF_002369
AF_003013	Afg3l2	Mus musculus	69597	OB_008220	4947	AF_007188
AF_003014	DENND6A	Homo sapiens	201627	OB_009450	13503	AF_009273
AF_003016	SAG1	Saccharomyces cerevisiae	853460	OB_008393	48823	AF_003016
AF_003017	AGTR1	Homo sapiens	185	OB_008387	3556	AF_003018
AF_003018	Agtr1a	Mus musculus	11607	OB_008387	3556	AF_003018
AF_003019	AGC1	Saccharomyces cerevisiae	856132	OB_009394	68975	AF_003019
AF_003020	AGMO	Homo sapiens	392636	OB_008714	45620	AF_004033
AF_003021	AGO1	Drosophila melanogaster	36544	OB_008643	81825	AF_006963
AF_003022	AGO1	Arabidopsis thaliana	841262	OB_008643	81825	AF_006963
AF_003023	EIF2C2	Homo sapiens	27161	OB_008643	81825	AF_006963
AF_003026	GDI1	Homo sapiens	2664	OB_008788	37487	AF_007244
AF_003027	grp	Drosophila melanogaster	34993	OB_009196	975	AF_005722
AF_003028	inx-17	Caenorhabditis elegans	172006	OB_008496	115863	AF_004991||AF_004995||AF_005050||AF_005761||AF_007336
AF_000302	FMT1	Saccharomyces cerevisiae	852270	OB_008706	117724	AF_000302
AF_003030	Agpat5	Mus musculus	52123	OB_008548	10153	AF_006566
AF_003032	SPS19	Saccharomyces cerevisiae	855518	OB_009485	22223	AF_003032
AF_003034	2-Cys Prx B	Arabidopsis thaliana	830517	OB_008539	21182	AF_002409||AF_006474||AF_009260
AF_003035	AT3G11630	Arabidopsis thaliana	820335	OB_008539	21182	AF_002409||AF_006474||AF_009260
AF_003036	MECR	Homo sapiens	51102	OB_008337	5362	AF_003037||AF_005346
AF_003037	ETR1	Saccharomyces cerevisiae	852314	OB_008337	5362	AF_003037||AF_005346
AF_003038	COQ5	Saccharomyces cerevisiae	854930	OB_009311	6559	AF_003038
AF_003039	Ogdh	Rattus norvegicus	360975	OB_008682	55662	AF_005798||AF_000874
AF_000303	FOB1	Saccharomyces cerevisiae	851688	OB_008772	38675	AF_000303
AF_003040	OGDH	Homo sapiens	4967	OB_008682	55662	AF_005798||AF_000874
AF_003041	Ogdh	Mus musculus	18293	OB_008682	55662	AF_005798||AF_000874
AF_003042	AT3G55410	Arabidopsis thaliana	824707	OB_008682	55662	AF_005798||AF_000874
AF_003043	AT5G65750	Arabidopsis thaliana	836704	OB_008682	55662	AF_005798||AF_000874
AF_003049	AGP1	Saccharomyces cerevisiae	850333	OB_008795	74654	AF_003049
AF_003050	gcy-1	Caenorhabditis elegans	191639	OB_009440	115854	AF_006284
AF_003052	ATP1A3	Homo sapiens	478	OB_009269	113729	AF_006293
AF_003059	AIM24	Saccharomyces cerevisiae	853543	OB_008880	48831	AF_003059
AF_000305	FOX2	Saccharomyces cerevisiae	853878	OB_009402	358	AF_000305
AF_003060	UPS2	Saccharomyces cerevisiae	850865	OB_008879	90953	AF_003060
AF_003061	AIM36	Saccharomyces cerevisiae	855189	OB_009462	39946	AF_003061
AF_003063	GEP3	Saccharomyces cerevisiae	854380	OB_008783	40308	AF_003063
AF_003064	EEF1E1	Homo sapiens	9521	OB_008590	3161	AF_000174
AF_003068	WWP1	Homo sapiens	11059	OB_009151	21385	AF_007262
AF_003069	Wwp1	Mus musculus	107568	OB_009151	21385	AF_007262
AF_003071	TP63	Homo sapiens	8626	OB_008298	31189	AF_000869
AF_003072	COQ3	Homo sapiens	51805	OB_008749	9683	AF_008062
AF_003074	AKINBETA1	Arabidopsis thaliana	832243	OB_008372	38046	AF_000354||AF_006708||AF_007183
AF_003075	AKL1	Saccharomyces cerevisiae	852351	OB_009602	38394	AF_003075
AF_003076	AKR1	Saccharomyces cerevisiae	851857	OB_009043	56324	AF_003076
AF_003078	Akt1	Rattus norvegicus	24185	OB_008925	3785	AF_004296||AF_005425
AF_003079	Akt1	Mus musculus	11651	OB_008925	3785	AF_004296||AF_005425
AF_003080	AKT1	Homo sapiens	207	OB_008925	3785	AF_004296||AF_005425
AF_003081	PARVB	Homo sapiens	29780	OB_008225	8342	AF_005410
AF_003083	ALD3	Saccharomyces cerevisiae	855205	OB_008927	74783	AF_003083
AF_003085	ALD4	Saccharomyces cerevisiae	854556	OB_008356	55480	AF_003085
AF_003086	Coq3	Mus musculus	230027	OB_008749	9683	AF_008062
AF_003088	WDFY3	Homo sapiens	23001	OB_008887	22855	AF_004124
AF_003089	Wdfy3	Mus musculus	72145	OB_008887	22855	AF_004124
AF_000308	FRE2	Saccharomyces cerevisiae	853660	OB_008299	48839	AF_000312
AF_003090	DIE2	Saccharomyces cerevisiae	853142	OB_009177	6030	AF_003090
AF_003091	ALG12	Saccharomyces cerevisiae	855764	OB_009240	36269	AF_003091
AF_003092	ALG5	Saccharomyces cerevisiae	855874	OB_009578	7060	AF_003092
AF_003096	Coq3	Rattus norvegicus	29309	OB_008749	9683	AF_008062
AF_003099	MGAT5	Homo sapiens	4249	OB_009601	1808	AF_000439
AF_000309	FRE3	Saccharomyces cerevisiae	854563	OB_008299	48839	AF_000312
AF_000030	Prkab2	Rattus norvegicus	64562	OB_008372	38046	AF_000354||AF_006708||AF_007183
AF_003100	KL	Homo sapiens	9365	OB_008226	68415	AF_000941
AF_003101	alpha-Man-I	Drosophila melanogaster	31957	OB_008167	55982	AF_003101||AF_006449
AF_003105	SOD1	Homo sapiens	6647	OB_008644	392	AF_004317||AF_007319||AF_007426||AF_008102
AF_003106	ALT2	Saccharomyces cerevisiae	851690	OB_009513	68832	AF_003106
AF_003107	NPR2	Homo sapiens	4882	OB_009001	2970	AF_006924
AF_003108	AMD1	Saccharomyces cerevisiae	854973	OB_009219	2979	AF_003108
AF_003109	GPI	Homo sapiens	2821	OB_008984	145	AF_007289
AF_000310	FRE4	Saccharomyces cerevisiae	855797	OB_008299	48839	AF_000312
AF_003110	Gpi1	Mus musculus	14751	OB_008984	145	AF_007289
AF_003111	CCT6A	Homo sapiens	908	OB_008302	1336	AF_004844
AF_003112	AMT2	Arabidopsis thaliana	818409	OB_009352	68984	AF_003118
AF_003113	AMN1	Saccharomyces cerevisiae	852455	OB_009202	38436	AF_003113
AF_003114	SPCC1919.03c	Schizosaccharomyces pombe	2539130	OB_008372	38046	AF_000354||AF_006708||AF_007183
AF_003115	SNF4Agamma	Drosophila melanogaster	42515	OB_008570	90952	AF_003115||AF_004657
AF_003117	MAT2A	Homo sapiens	4144	OB_008490	38112	AF_000167||AF_004259||AF_004526||AF_009246
AF_003118	MEP2	Saccharomyces cerevisiae	855580	OB_009352	68984	AF_003118
AF_003119	MEP3	Saccharomyces cerevisiae	856260	OB_008317	74856	AF_003119
AF_000311	FRE5	Saccharomyces cerevisiae	854566	OB_008299	48839	AF_000312
AF_003120	TAF14	Saccharomyces cerevisiae	855974	OB_009205	31969	AF_003120
AF_003121	CCT4	Saccharomyces cerevisiae	851412	OB_009365	4695	AF_004884
AF_003123	PRMT1	Homo sapiens	3276	OB_009126	21477	AF_000570||AF_007110
AF_003125	Npr2	Rattus norvegicus	116564	OB_009001	2970	AF_006924
AF_003126	Npr2	Mus musculus	230103	OB_009001	2970	AF_006924
AF_003129	PRDX3	Homo sapiens	10935	OB_008810	4944	AF_004824
AF_000312	FRE6	Saccharomyces cerevisiae	850675	OB_008299	48839	AF_000312
AF_003130	SEC28	Saccharomyces cerevisiae	854734	OB_009591	39317	AF_003130
AF_003132	Prdx3	Mus musculus	11757	OB_008810	4944	AF_004824
AF_003133	apex1	Danio rerio	406730	OB_008916	1241	AF_006895
AF_003134	Apex1	Mus musculus	11792	OB_008916	1241	AF_006895
AF_003135	Apex1	Rattus norvegicus	79116	OB_008916	1241	AF_006895
AF_003136	APEX1	Homo sapiens	328	OB_008916	1241	AF_006895
AF_000313	FTR1	Saccharomyces cerevisiae	856888	OB_009411	5850	AF_000313
AF_003141	PAT2	Arabidopsis thaliana	824714	OB_009289	55837	AF_003151
AF_003142	Ap3b2	Mus musculus	11775	OB_009289	55837	AF_003151
AF_003144	Ap3d1	Rattus norvegicus	314633	OB_009246	2926	AF_009455
AF_003145	ap3d1	Danio rerio	563359	OB_009246	2926	AF_009455
AF_003146	Ap3d1	Mus musculus	11776	OB_009246	2926	AF_009455
AF_003147	delta-ADR	Arabidopsis thaliana	841298	OB_009246	2926	AF_009455
AF_003148	Ap3m2	Mus musculus	64933	OB_009604	4950	AF_003152
AF_003149	Ap3m2	Rattus norvegicus	140667	OB_009604	4950	AF_003152
AF_000314	FUM1	Saccharomyces cerevisiae	855866	OB_008414	115	AF_000314||AF_005213
AF_003150	ap3m2	Danio rerio	415244	OB_009604	4950	AF_003152
AF_003151	rb	Drosophila melanogaster	31381	OB_009289	55837	AF_003151
AF_003152	cm	Drosophila melanogaster	31647	OB_009604	4950	AF_003152
AF_003157	CACNA1A	Homo sapiens	773	OB_009004	56383	AF_006930
AF_003158	Cacna1a	Mus musculus	12286	OB_009004	56383	AF_006930
AF_000315	FUN12	Saccharomyces cerevisiae	851196	OB_008667	5291	AF_000315
AF_003160	APE3	Saccharomyces cerevisiae	852589	OB_009425	21518	AF_003160
AF_003162	ATG7	Saccharomyces cerevisiae	856576	OB_008296	4662	AF_003162||AF_003888||AF_006867
AF_003163	ATG12	Saccharomyces cerevisiae	852518	OB_008980	38456	AF_003163
AF_003164	ATG13	Saccharomyces cerevisiae	856315	OB_009512	117938	AF_003164
AF_003165	ATG14	Saccharomyces cerevisiae	852425	OB_008360	52461	AF_003165
AF_003167	ATG1	Saccharomyces cerevisiae	852695	OB_008461	64380	AF_003167
AF_003168	ATG2	Saccharomyces cerevisiae	855479	OB_009606	40067	AF_003168
AF_003169	ATG5	Saccharomyces cerevisiae	855954	OB_008964	40431	AF_003169
AF_003170	VPS30	Saccharomyces cerevisiae	855983	OB_008238	2794	AF_003170||AF_007005
AF_003171	ATG7	Homo sapiens	10533	OB_008296	4662	AF_003162||AF_003888||AF_006867
AF_003172	APG7	Arabidopsis thaliana	834630	OB_008296	4662	AF_003162||AF_003888||AF_006867
AF_003174	ATG8D	Arabidopsis thaliana	815112	OB_008742	10508	AF_003175||AF_003638||AF_004750
AF_003175	ATG8	Saccharomyces cerevisiae	852200	OB_008742	10508	AF_003175||AF_003638||AF_004750
AF_003176	ATG9	Saccharomyces cerevisiae	851406	OB_009557	117758	AF_003176
AF_003177	VPS74	Saccharomyces cerevisiae	851978	OB_008565	56942	AF_008858
AF_003179	APL2	Saccharomyces cerevisiae	853723	OB_009404	68804	AF_003179
AF_000317	VPS8	Saccharomyces cerevisiae	851261	OB_009105	117719	AF_000317
AF_003180	APL5	Saccharomyces cerevisiae	855906	OB_009246	2926	AF_009455
AF_003181	APM1	Saccharomyces cerevisiae	855869	OB_008232	4017	AF_003181
AF_003184	Apoe	Rattus norvegicus	25728	OB_009314	30951	AF_003843
AF_003189	APT1	Saccharomyces cerevisiae	854986	OB_008633	413	AF_003189
AF_003190	ARP	Arabidopsis thaliana	818744	OB_008916	1241	AF_006895
AF_003194	ap	Drosophila melanogaster	35509	OB_008537	55848	AF_006390
AF_003197	NDUFS4	Homo sapiens	4724	OB_008438	1866	AF_007346
AF_000319	SWC3	Saccharomyces cerevisiae	851222	OB_009010	38323	AF_000319
AF_000031	Prkab2	Mus musculus	108097	OB_008372	38046	AF_000354||AF_006708||AF_007183
AF_003203	ARA7	Arabidopsis thaliana	827706	OB_008618	68142	AF_002494||AF_006562
AF_003204	ARI10	Arabidopsis thaliana	817733	OB_008708	48424	AF_005902
AF_000320	SPC72	Saccharomyces cerevisiae	851250	OB_009049	38307	AF_000320
AF_003210	MSD1	Arabidopsis thaliana	820263	OB_008194	530	AF_001301||AF_002007||AF_004267||AF_005136||AF_007819
AF_003211	PEX5	Arabidopsis thaliana	835728	OB_008673	270	AF_001566||AF_006378
AF_003212	RABG3E	Arabidopsis thaliana	841353	OB_008453	3408	AF_003293||AF_007069
AF_003213	RHA1	Arabidopsis thaliana	834549	OB_008618	68142	AF_002494||AF_006562
AF_003217	PRMT11	Arabidopsis thaliana	829072	OB_009126	21477	AF_000570||AF_007110
AF_003218	CM1	Arabidopsis thaliana	822573	OB_008828	7147	AF_003265
AF_000321	GDH3	Saccharomyces cerevisiae	851237	OB_008789	56339	AF_000321
AF_003220	AT1G43670	Arabidopsis thaliana	840953	OB_008579	55467	AF_006809||AF_008988
AF_003221	EIF2	Arabidopsis thaliana	818587	OB_009215	2783	AF_004832
AF_003223	KU70	Arabidopsis thaliana	838268	OB_008249	37483	AF_000582||AF_007186
AF_003224	KU80	Arabidopsis thaliana	841223	OB_008455	40681	AF_003676||AF_000583
AF_003225	PMSR2	Arabidopsis thaliana	830637	OB_008947	5812	AF_001247||AF_001249
AF_003226	PMSR3	Arabidopsis thaliana	830638	OB_008947	5812	AF_001247||AF_001249
AF_003227	PMSR1	Arabidopsis thaliana	836286	OB_008947	5812	AF_001247||AF_001249
AF_003228	AT1G16700	Arabidopsis thaliana	838239	OB_009544	1867	AF_004831
AF_003230	NFU4	Arabidopsis thaliana	821647	OB_009564	6369	AF_009326
AF_003231	PUMP1	Arabidopsis thaliana	824578	OB_008919	2516	AF_002339
AF_003232	PIMT1	Arabidopsis thaliana	823991	OB_008829	71267	AF_007558
AF_003233	PIMT2	Arabidopsis thaliana	835089	OB_008416	55895	AF_004288
AF_003234	TIF3B1	Arabidopsis thaliana	832826	OB_009073	2780	AF_005502
AF_003235	UVH6	Arabidopsis thaliana	839557	OB_008315	344	AF_008144
AF_003236	TRX2	Arabidopsis thaliana	833992	OB_008427	128202	AF_001042||AF_008887||AF_009033
AF_000323	FZF1	Saccharomyces cerevisiae	852638	OB_008290	48699	AF_000323
AF_003242	ARD1	Saccharomyces cerevisiae	856404	OB_008571	39206	AF_003242
AF_003243	SSN3	Saccharomyces cerevisiae	856065	OB_008485	117929	AF_003243
AF_003245	arf-1.2	Caenorhabditis elegans	175801	OB_009243	56086	AF_003246||AF_003247
AF_003246	ARF1	Saccharomyces cerevisiae	851335	OB_009243	56086	AF_003246||AF_003247
AF_003247	ARF2	Saccharomyces cerevisiae	851418	OB_009243	56086	AF_003246||AF_003247
AF_003248	pparg	Danio rerio	557037	OB_009297	7899	AF_001488
AF_003250	ARG2	Saccharomyces cerevisiae	853374	OB_008327	117843	AF_003250
AF_003251	ARHGAP1	Homo sapiens	392	OB_008666	20909	AF_003858
AF_003252	agpat5	Danio rerio	767778	OB_008548	10153	AF_006566
AF_003253	ARHGDIA	Homo sapiens	396	OB_009304	908	AF_004974
AF_003254	ARIH2	Homo sapiens	10425	OB_008708	48424	AF_005902
AF_003255	Arih2	Mus musculus	23807	OB_008708	48424	AF_005902
AF_003256	Arih2	Rattus norvegicus	316005	OB_008708	48424	AF_005902
AF_000325	Fap	Mus musculus	14089	OB_008835	48282	AF_008332
AF_003260	ERCC6	Homo sapiens	2074	OB_009096	6279	AF_008567
AF_003264	ARNTL	Homo sapiens	406	OB_008418	910	AF_003864
AF_003265	ARO7	Saccharomyces cerevisiae	856173	OB_008828	7147	AF_003265
AF_003266	arc2	Schizosaccharomyces pombe	2542287	OB_008640	4187	AF_005849
AF_003268	NOB1	Homo sapiens	28987	OB_009610	31924	AF_009250
AF_003269	Nob1	Mus musculus	67619	OB_009610	31924	AF_009250
AF_000326	Fap	Rattus norvegicus	192203	OB_008835	48282	AF_008332
AF_003279	PAPPA	Homo sapiens	5069	OB_009478	31097	AF_000758
AF_003280	RAS2	Saccharomyces cerevisiae	855625	OB_008437	37990	AF_001809||AF_003280||AF_004946
AF_003283	ASF1	Saccharomyces cerevisiae	853327	OB_008888	8528	AF_003283
AF_003284	ASG1	Saccharomyces cerevisiae	854676	OB_009322	39297	AF_003284
AF_003285	VPS20	Saccharomyces cerevisiae	855101	OB_008411	11607	AF_003285||AF_008875
AF_000328	Slc27a4	Rattus norvegicus	311839	OB_009191	68437	AF_008843
AF_003290	SMPD1	Homo sapiens	6609	OB_009568	457	AF_005897
AF_003291	NARS	Homo sapiens	4677	OB_008865	68404	AF_005004
AF_003292	Nars	Mus musculus	70223	OB_008865	68404	AF_005004
AF_003293	YPT7	Saccharomyces cerevisiae	855012	OB_008453	3408	AF_003293||AF_007069
AF_003294	GDI1	Arabidopsis thaliana	819016	OB_008788	37487	AF_007244
AF_003299	PHB2	Arabidopsis thaliana	839228	OB_009183	5263	AF_000366||AF_006186
AF_000032	prkab2	Danio rerio	100170795	OB_008372	38046	AF_000354||AF_006708||AF_007183
AF_003300	EIF2 GAMMA	Arabidopsis thaliana	839238	OB_008308	90888	AF_009247
AF_003307	VPS41	Arabidopsis thaliana	837340	OB_008444	69165	AF_007536
AF_003309	CSD1	Arabidopsis thaliana	837405	OB_008644	392	AF_004317||AF_007319||AF_007426||AF_008102
AF_003310	emb2411	Arabidopsis thaliana	837406	OB_009009	6124	AF_008576
AF_003315	AT1G12470	Arabidopsis thaliana	837804	OB_009454	13302	AF_007586
AF_003318	Hsp70b	Arabidopsis thaliana	838174	OB_008737	68524	AF_009259
AF_003320	AT1G20260	Arabidopsis thaliana	838614	OB_008801	1279	AF_009243||AF_009420
AF_003321	CAT1	Arabidopsis thaliana	838652	OB_008528	55514	AF_004662||AF_008114||AF_008797||AF_009275
AF_003322	Agpat5	Rattus norvegicus	306582	OB_008548	10153	AF_006566
AF_003324	OVA9	Arabidopsis thaliana	839120	OB_009020	3704	AF_005417
AF_003327	NRPA2	Arabidopsis thaliana	839872	OB_009018	7133	AF_006496
AF_003328	STRS1	Arabidopsis thaliana	840087	OB_009248	31631	AF_008671
AF_003329	FAS4	Arabidopsis thaliana	840232	OB_008814	6641	AF_004256
AF_003331	AT1G36240	Arabidopsis thaliana	840530	OB_009528	766	AF_007105
AF_003332	AT1G36310	Arabidopsis thaliana	840538	OB_009047	44488	AF_000923
AF_003333	AT1G43860	Arabidopsis thaliana	840982	OB_008274	6438	AF_005852
AF_003334	MCM2	Arabidopsis thaliana	841056	OB_008173	3325	AF_004056||AF_007120
AF_003336	mtLPD1	Arabidopsis thaliana	841221	OB_009214	84	AF_008367||AF_009017
AF_003337	BUB3.2	Arabidopsis thaliana	841414	OB_008806	3470	AF_004161
AF_003338	TOR	Arabidopsis thaliana	841427	OB_009193	3637	AF_007676
AF_003339	NFU5	Arabidopsis thaliana	841563	OB_009564	6369	AF_009326
AF_003341	mMDH1	Arabidopsis thaliana	841757	OB_008899	55938	AF_005143
AF_003342	AT1G54220	Arabidopsis thaliana	841863	OB_008834	6814	AF_008935
AF_003343	EIF4A-2	Arabidopsis thaliana	841868	OB_009597	1487	AF_004852
AF_003345	UKL3	Arabidopsis thaliana	842031	OB_009533	41203	AF_006525
AF_003346	LOS1	Arabidopsis thaliana	842058	OB_009465	133134	AF_005312
AF_003347	ZIP4	Arabidopsis thaliana	842113	OB_009604	4950	AF_003152
AF_000334	Fez2	Rattus norvegicus	94269	OB_008526	3742	AF_006300
AF_003351	PANK1	Arabidopsis thaliana	842339	OB_008684	81981	AF_006330
AF_003352	VPS34	Arabidopsis thaliana	842344	OB_008423	1986	AF_000112
AF_003353	HT1	Arabidopsis thaliana	842538	OB_009175	115770	AF_005630
AF_003354	HMA5	Arabidopsis thaliana	842650	OB_009475	35	AF_007280
AF_003355	GPX8	Arabidopsis thaliana	842652	OB_008680	130572	AF_009409
AF_003356	UCH2	Arabidopsis thaliana	842876	OB_009306	9326	AF_004268
AF_003357	cICDH	Arabidopsis thaliana	842905	OB_008591	21195	AF_000746||AF_008775
AF_003359	PFI	Arabidopsis thaliana	843485	OB_008205	37744	AF_006814
AF_003363	AT1G72730	Arabidopsis thaliana	843605	OB_008378	103998	AF_008668||AF_008669
AF_003364	HSP101	Arabidopsis thaliana	843771	OB_008242	6426	AF_000659
AF_003365	AT1G76030	Arabidopsis thaliana	843934	OB_008801	1279	AF_009243||AF_009420
AF_003369	UBC35	Arabidopsis thaliana	844224	OB_009178	128406	AF_007230
AF_003370	AT1G79010	Arabidopsis thaliana	844242	OB_009544	1867	AF_004831
AF_003373	AT1G79890	Arabidopsis thaliana	844328	OB_008216	68973	AF_007982
AF_003374	AT1G80670	Arabidopsis thaliana	844406	OB_008287	2676	AF_001220
AF_003378	AT2G03870	Arabidopsis thaliana	814913	OB_008410	6781	AF_007325
AF_003380	MSI2	Arabidopsis thaliana	816179	OB_009441	68672	AF_009458
AF_003381	AT2G16940	Arabidopsis thaliana	816197	OB_009611	33614	AF_007233
